,標題,分類,內文
772,[新聞] 世豐越南新廠吃非中供應鏈利多 深化布局,8145,"
原文標題：

世豐越南新廠吃非中供應鏈利多 深化布局歐美市場

原文連結：

https://ec.ltn.com.tw/article/breakingnews/4889189

發布時間：

2024/12/10 12:45

記者署名：

記者林菁樺／台北報導

原文內容：

螺絲大廠世豐（2065）9日舉辦越南新廠開幕典禮，董事長杜泰源表示，越南廠將帶領世
豐走向全球化佈局及生產的重要里程碑，明年會逐步進入量產階段，目標是明年下半年正
式每月達600噸，加大佈局歐、美及東南亞市場。

世豐越南新廠位於越南平順省，土地占地約6萬坪，主要生產中短尺寸的尖尾螺絲、鑽尾
螺絲與烤漆螺絲等全製程設計，透過複製世豐台灣各廠區數位自動化轉型成效經驗，導入
數位化生產系統、智能化客戶與供應商輔助系統。

為加速越南廠運作效率，世豐積極推動當地人才招募與培訓，結合台灣團隊技術支持，有
助於提升人員培訓、加速優化生產學習曲線，以期明年第二季起整體效益逐步發酵，並朝
向下半年正式步入每月達600噸量產階段。

世豐指出，隨著美中地緣政治局勢變化加劇，使美國客戶對於非中國供應鏈的需求持續提
高，為越南生產基地創造良好接單利基，其次，越南與歐盟簽訂的自由貿易協定（EVFTA
）提供了出口歐洲的零關稅優惠，提升世豐深化拓展歐洲市場的競爭力，今年以來越南廠
手握客戶接單實績已超過10家，隨著產能逐步擴大，越南廠有望挹注世豐創造良好的成長
動能。


心得/評論：

去年年底新聞說世豐越南新廠投產，預計今年2024 Q1貢獻營收，結果今年世豐獲利很慘，
我210張世豐算上股利，也有將近兩百萬的未實現損失，今天早上看到新聞說昨天世豐舉辦
越南新廠開幕典禮.......傻眼，怎麼越南工廠昨天才開幕!

https://imgur.com/lnzDo2t
打開季報確認一下，世豐台灣廠的獲利還超過去年，經營得不錯
越南廠今年一到九月營收不到1,500萬，對比台灣營收17億，越南工廠確實還沒正式營運
也就是  越南新廠投產 不等於 越南新廠開幕，根本還沒正式營運。

好吧，今年越南廠沒有什麼營收卻有試投產的折舊與營業費用，明年就算沒有達到損益
兩平，但也不會像今年這麼拖累獲利吧! 含淚持有不離不棄(泣)!

原來新工廠投產不等於有開幕正式營業? 這常識要價兩百萬......吐血!

"
773,[新聞] 中國11月CPI僅上升0.2% 彭博：刺激措施未,8145,"
原文標題：中國11月CPI僅上升0.2% 彭博：刺激措施未提振內需

※請勿刪減原文標題

原文連結：https://reurl.cc/5D8L2M
※網址超過一行過長請用縮網址工具

發布時間：2024-12-09 10:50

※請以原文網頁/報紙之發布時間為準

記者署名：

※原文無記載者得留空

原文內容：

中國 11 月消費者物價指數（CPI）減速，連續第三個月回落，《彭博》指出，最新數據
顯示政府提出的支撐經濟與信心的措施，不足以提振內需。

中國國家統計局周一（9 日）公布的數據顯示，11 月 CPI 年升 0.2％，升幅小於經濟學
家原估的 0.4％。生產者物價指數（PPI）降 2.5%，連續第 26 個月下滑。

國家統計局城市司首席統計師董莉娟表示，11 月受氣溫偏高、出行需求回落等因素影響
，全國 CPI 與一年前相比小幅上漲。

《彭博》指出，中國一直想擺脫通縮，但目前消費成長力道仍遠低於疫情前的水準，而經
濟放緩促使政府和央行從 9 月起開始推出一系列刺激措施。

保銀資產管理公司（Pinpoint）首席經濟學家張智威（Zhiwei Zhang）說：「通縮壓力持
續存在，儘管近來經濟活動回穩，但復甦力道還不足以讓通膨加速。」

《彭博》經濟學家朱懌（Eric Zhu）則指出，民間部門疲軟，政府需要加強刺激措施的力
道，刺激經濟復甦，拉高通膨。

心得/評論：
通縮果然沒那麼好擺脫阿...
中國要陷入失落的N年了嗎?
先前的灑幣好像沒太多效果
不知道近期還會推出甚麼強力措施?
新四兆鐵公雞?

※必需填寫滿30正體中文字，無意義者板規處分

"
774,[情報] 113年【11月份金控股】EPS排名(全已公布),8145,"
                                 112年11月
113年累積EPS如下 【11月單月EPS】 排名與累積  12/10股價
"
775,[心得] 大盤空，買美金,8145,"大盤自從24000多點跌下來後，每一次的拉高

都過不了前高，已經連續三次了，

歷史總是不斷上演，前高測三次不過就是崩跌

股市崩就是美金美債漲，這是不變的道理

最後提醒，再不逃，可能就來不及，

美金再不買，也會來不及


"
776,[新聞] 戒嚴風波牽連 韓軍工股恐掉單、股價集體,8145,"戒嚴風波牽連 韓軍工股恐掉單、股價集體走弱

MoneyDJ新聞 2024-12-09 13:36:18 記者 李彥瑾

南韓總統尹錫悅日前突然宣布戒嚴，短短6小時後被國會火速推翻，對國內政局安定埋下
嚴重隱憂，南韓軍工股連帶遭到重創，股價集體跳水。

韓媒《The Korea Herald》報導，由於南韓發生戒嚴鬧劇，政局陷入動盪，當地軍工業者
面臨掉單風險，近期股價表現疲軟。主要因投資人擔心，在南韓政局重大震盪的情況下，
會讓其他國家有所顧慮，而降低採購南韓武器的意願。

MoneyDJ XQ全球贏家系統報價顯示，12月6日，南韓軍火巨頭韓華航太(Hanwha
AeroSpace)股價挫跌3.25%，裝甲車製造商現代樂鐵(Hyundai Rotem)跌掉1.15%，武器系
統公司LIG Nex1走跌2.58%；南韓航空宇宙産業公司(Korea Aerospace Industries)也寫
下4.17%的跌幅。

瑞典首相Ulf Kristersson原定5日出訪南韓首爾，討論議題預料包括對韓軍購案，但因南
韓戒嚴事件影響，訪問行程已緊急取消。

吉爾吉斯總統Sadyr Japarov正在南韓進行國是訪問，原本打算參觀位於慶尚南道泗川市
的南韓航空宇宙産業公司總部，也因戒嚴事件而宣布取消。

12月3日深夜，南韓總統尹錫悅突宣布緊急戒嚴，並動員軍隊鎮壓，國會在6小時後隨即開
會投票，火速推翻緊急戒嚴令，迫使尹錫悅於4日凌晨宣布解除戒嚴，同時撤回戒嚴部隊
。

https://reurl.cc/d1ejYD


心得/評論：

南韓投資人心臟真小顆
台灣軍隊整天面對中國機鑑
股市照樣漲

有投資南韓股市的板友要先撤資??





"
777,[情報] 3045 台灣大 公告113年11月份營運成績,8145,"
標題：公告本公司113年11月份營運成績

來源：MOPS

網址：https://mops.twse.com.tw/mops/web/t146sb05

內文：

1.事實發生日:113/12/10
2.公司名稱:台灣大哥大股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:不適用
6.因應措施:不適用
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):
113年11月份自結合併營收230.7億元，EBITDA為38.6億元，同創歷史新高，營業利益
20.3億元，稅後淨利13.3億元，年增40%，稅後EPS為0.43元。113年自結累計前十一個
月合併營收1,822.2億元，年增10%，EBITDA為390.2億元，年增21%，營業利益185.2億
元，年增16%，稅後淨利128.7億元，年增23%，稅後EPS為4.25元。

"
778,[情報] 3158嘉實/6898程曦資訊 113/11營收,8145,"標題：3158嘉實/6898程曦資訊 113/11營收

來源：公開資訊觀測站

網址：https://mops.twse.com.tw/mops/web/t146sb05

內文：

下禮拜嘉實終於要開上櫃前的臨時股東會了，久違貼一下0.0

明年不知道會不會先除完息再增資跑上市櫃，我是希望這樣XD，不然配息會被稀釋

下半年不知是為了上櫃才這樣還是真的有新案可以加營收

一路掛turbo向上催營收，每個月都看它繼續破紀錄，下個月不知會不會有筆破億的

==

程曦的話其實還是支出方面比較有疑慮安餒，今年營收增但支出也增許多

感謝版友願意站內討論，算是對這類行業的支出跟收入有更深的了解

上半年可以靠迴轉的稅去貼數字，下半年不知道實際會多少

這幾天有奈米加碼，希望別爆死XD

=====嘉　　實=====

          單月       累計
113/11   92,330     829,841
113/10   84,000
112/11   74,622     753,431

YoY     +23.73%      10.14%
MoM     + 9.92%

=====程曦資訊=====

          單月       累計
113/11   96,569   1,035,023
113/10   93,726
112/11   69,896     852,021

YoY     +38.16%     +21.34%
MoM     + 3.03%

"
779,[新聞] 貨櫃三雄配息千億元起跳 近期屢獲大型 E,8145,"原文標題：貨櫃三雄配息千億元起跳 近期屢獲大型 ETF 青睞



※請勿刪減原文標題

原文連結：https://reurl.cc/oVZ4R5
※網址超過一行過長請用縮網址工具

發布時間：2024/12/09 01:59:47






※請以原文網頁/報紙之發布時間為準

記者署名：經濟日報 記者邱馨儀／台北報導

※原文無記載者得留空



原文內容：三雄長榮（2603）、陽明 （2609）、萬海（2615）等近期屢獲大型ETF青睞，根
據法人推估，貨櫃三雄今年全年稅後純益有望突破2,500億元，配息金額有望從千億元起跳
，近期大型ETF納入貨櫃雙雄後，百億元級買盤將進駐。


近期，富時羅素與證交所編製的台灣指數系列成分股，公布季調結果，牽動包括0050、0062
08、0056、0052等四檔千億級ETF持股轉換，包括陽明、長榮都被納入。


法人分析，貨櫃雙雄是本波換股的最大贏家，除長榮被規模高達3,564億元的0056（元大高
股息）納入，陽明更是同獲0056、0050（元大台灣50）、006208（富邦台50）等三檔青睞，
其中0050資金規模高達4,334億元，更居台股ETF之冠。


法人指出，此波千億級大型ETF換股，是衝著長榮、陽明的高股息而來，且就其獲利動能、
配息的可能性概估，此時買入相對實惠。若就可能的買入比重概估，多檔ETF納入長榮、陽
明後，預計分別可能買入長榮超過3萬張、陽明超過20萬張，整體買入貨櫃雙雄的金額至少
是百億元起跳，落在200億元之間。


就獲利來看，貨櫃三雄第3季大賺，累計前三季貨櫃三雄稅後純益海納1,950億元，法人預期
，貨櫃三雄全年稅後獲利至少2,500億元，而明年的地緣政治問題仍無解，貨櫃海運獲利有
望複製今年走勢，三雄明年更有高配息的底氣。


根據分析指出，長榮海運在第3季獲利挹注下推升每股淨值衝上250元，且順勢壓低本淨比、
本益比，在第4季獲利潛在動能仍高歌的情況下，高配息可能大增，而吸引高息ETF的青睞，
成為大型機構法人的防禦型投資標的。

法人指出，長榮第3季單季就賺近三個資本額，作為航海王帶頭大哥的氣勢強旺，第4季的獲
利應該仍是高檔，雖然可能不會超越第3季，但要優於第2季應無疑問，若以全年每股純益60
-70元概估，長榮今年的盈餘分配數字就有想像空間。


法人指出，從貨櫃三雄來看，三家的本益比大約都落在三到四倍，其中，長榮甚至只有三倍
左右，而本淨比都是台股中相對低檔標準，而容易成為高息ETF的投資標的。






心得/評論：
除了0056外，仍有幾檔高股息ETF有機會將長榮納入，或增加權重。

長榮今年賺60-70eps

 明年一張配息3萬起跳
 到明年區域問題  也是無解 未來
市場氛圍不排除 調高本益比甚至淨值比上去


股價可是在創歷史新高沒問題

人家飛機都可以創疫情新高了
航運更便宜有什麼不可能=.=



"
780,[新聞] 持續刺激股市！當沖降稅最快本周五三讀,8145,"
原文標題：

持續刺激股市！當沖降稅最快本周五三讀

原文連結：

https://money.udn.com/money/story/5613/8416310

發布時間：

2024/12/10 15:49:34

記者署名：

記者余弦妙

原文內容：

立法院10日召開朝野協商討論證交稅修正條例草案，將採行政院版本，當沖降稅再延三年
。由現行證交稅率千分之3，當沖交易稅率則減半至千分之1.5，預計最快本周五13日三讀
。

當沖降稅最早自2017年4月28日實施，為期一年，屆期後延長約三年八個月至2021年底，
即將落日前再度修法延長三年至2024年底，財政部打算再延三年至2027年底。

據財政部版本，當沖降稅措施自2017年4月28日實施以來成效符合預期目標，可降低投資
人交易成本，維持證券市場流動性，並帶動整體資本市場活絡。考量當沖降稅措施將於
2024年12月31日屆期，且證券市場易受國際政治及經濟情勢變動影響，為促進證券市場持
續發展及降低市場不確定性，當沖降稅措施有繼續延長適用期間必要，因此與金管會達成
共識，延長三年至2027年12月31日。

立法院長韓國瑜今日召開朝野協商，原本國民黨團提出五年版本、民眾黨團則是三年後稅
率遞增版本，最後則一致同意採三年版本，但附帶決議，即金管會須就當沖降稅政策延長
的指標和受惠對象及三年後預期達成的政策目標提出報告，全案最快可望本五三讀，以利
銜接原本叫要落日的當沖降稅。

心得/評論：

鼓勵當沖減稅

每天早沖沖午沖沖

每天交手續費交稅

黑絲開心國庫開心

買什麼0050買了不賣的

先加健保稅！

"
781,[情報] 113年 證券、期貨公司 11月自結 eps,8145,"1. 標題：證券、期貨公司 113年11月自結 eps

2. 來源：公開資訊觀測站

3. 網址：https://mops.twse.com.tw/mops/web/index

4. 內文：

手機介面圖片好讀版：
https://imgur.com/7AsmXt9

　　　　　　　113年　112年   □　113年　112年   □ 113年 112年
　　　　　　  11月 　 11月　 □　11月 　 11月　 □ 12/10 12/08
代號　名　稱　單月　　單月　 □　累計　　累計　 □  股價 股價
2855　統一證  0.085 0.287　□  2.763 1.743  □ 27.20 19.15
5864　致和證 -0.397 0.880  □  1.634 2.552  □ 15.60 17.20
6005　群益證  0.19 　 0.19   □  2.05 1.71   □ 23.80 15.90
6015　宏遠證 -0.09 　 0.20   □  0.86 0.37   □ 11.10 10.80
6016　康和證  0.00 　 0.37   □  1.55 1.54   □ 13.65 13.15
6020　大展證 -0.04 　 0.14   □  0.68 1.22   □ 19.00 18.90
6021　美好證 -0.325　-0.057  □  1.189 0.428  □ 24.10 14.80
6023　元大期  0.77*　 0.62*  □  8.56* 7.18*  □ 89.80 60.20
6024　群益期  0.48*　 0.51*  □  6.52* 5.59*  □ 58.80 50.70
6026  福邦證          未公告自結資料            □ 12.65 12.80

附註
(0) 若有發現問題，請留言通知我。
(1) 標註*的值是稅前資料
(2) 公開資訊觀測站上公布的11月各公司資料，可點下方圖床進行進一步查詢
https://imgur.com/a/12AsBEW
(3) 版上相關自結發文
6016 康和證 #1dLmU7Lj (Stock)
6023 元大期 #1dKfUwnQ (Stock)
6024 群益期 #1dKKiclP (Stock)
(4) 由元大金控的113年11月自結[#1dKfNE4Q (Stock)]資料中，
可得知元大期貨的113年11月累積稅後eps為6.85。
(5) 用關鍵字 證券、期貨 搜尋可以找到相關的月自結文章。

"
782,[新聞] 焦點股》順藥：大股東護盤 止跌反彈,8145,"原文標題：
焦點股》順藥：大股東護盤 止跌反彈

原文連結：
https://ec.ltn.com.tw/article/breakingnews/4889007


發布時間：

2024/12/10 10:33

記者署名：
陳永吉

原文內容：
由於子公司順藥（6535）研發的腦中風新藥，上個月底揭露臨床二期試驗數據，結果不如
市場預期，股價連續6天跌停後，昨晚母公司晟德（4123）公告將進場護盤，帶動順藥今
日股價開低後，一度攻上漲停212元，高低振幅逾16%，截至10:10分，順藥股價上漲3元、
漲幅1.5%、暫報196元，成交量逾3700張。

晟德昨晚公告，將從今日（12/10）起至明年1/10日止，以每股150-225元間，於公開市場
直接買進順藥股票，預計投資10億元，買進目的為長期投資。

不過晟德第三季底的帳上現金及約當現金為18.2億元，要拿10億元護盤是否允當、或者只
是宣示意義，投資人可以持續觀察。


心得/評論：


今天止跌收紅K  然後還帶量

反攻的訊號來了!!!??

現在買漲回去400

妥妥的現賺100%

可以進場了?

"
783,[情報] 113/12/10 八大公股銀行買賣超排行,8145,"1. 標題：113/12/10 八大公股銀行買賣超排行

2. 來源：玩股網

3. 網址：https://www.wantgoo.com/stock/public-bank/buy-sell

4. 內文：

手機介面圖片好讀版：
https://imgur.com/JRvkjHa

以下資訊依張數排列
買超                            賣超
排名　    　股票          張數  排名　    　股票           張數
1 　大華優利高填息３０　  8758　1 　　復華台灣科技優息　  -9732
2 　　　　新光金　　　　  3425　2 　　富邦恒生國企正２　  -5972
3 　　群益台灣精選高息　  3274　3 　　元大美債２０正２　  -5170
4 　　　元大高股息　　　  2950　4 　　　中租－ＫＹ　　　  -2326
5 　　　　　鴻海　　　　  2843　5 　　元大台灣價值高息　  -2190
6 　　群益優選非投等債　  2698　6 　　　復華香港正２　　  -2153
7  群益ＥＳＧ投等債２０+  2696　7 　　　　　南亞　　　　  -1786
8 　　國泰永續高股息　　  2263　8 　　　　　台塑　　　　  -1673
9 　　　　長榮航　　　　  1853　9 　　　　台塑化　　　　  -1470
10　　　　　宏碁　　　　  1658　10　　中信中國５０正２　  -1439
11　　　　兆豐金　　　　  1626　11　　　　光洋科　　　　  -1370
12　　凱基美國非投等債　  1608　12　　　　　台化　　　　  -1071
13　　　　　佳和　　　　  1482　13　　　　凱基金　　　　  -1039
14　　　　冠西電　　　　  1440　14　國泰２０年美債正２　   -999
15　　國泰２０年美債　　  1398　15　　　　　陽明　　　　   -963
16　　期街口布蘭特正２　  1239　16　　　　日勝生　　　　   -940
17　　　　　中鋼　　　　  1058　17　　　　　仁寶　　　　   -909
18　　　　　萬海　　　　  1053　18　　中信成長高股息　　   -894
19　　　土銀富邦Ｒ２　　  1009　19　　富邦美債２０年　　   -846
20　　　　臺企銀　　　　   945　20　　復華富時不動產　　   -811
21　　凱基全球菁英５５　   922　21　　　富邦上証正２　　   -717
22　　中信優息投資級債　   900　22　　　　　普安　　　　   -689
23　　國泰數位支付服務　   885　23　　兆豐電子高息等權　   -614
24　　元大台灣高息低波　   780　24　　　　台新金　　　　   -613
25　　　　　華航　　　　   760　25　　　大洋－ＫＹ　　　   -611
26　元大滬深３００正２　   737　26　　　　　高技　　　　   -516
27　　　　　廣達　　　　   702　27　　　　　精確　　　　   -513
28　　　　　文曄　　　　   677　28　　　　　信立　　　　   -483
29　　　　中華電　　　　   656　29　　　　中信金　　　　   -469
30　　　　華邦電　　　　   610　30　　　　　景碩　　　　   -431
31　凱基優選高股息３０　   568　31　　　　南亞科　　　　   -395
32　　　　　富喬　　　　   568　32　　中信中國高股息　　   -380
33　　　　　群創　　　　   565　33　　　富邦元宇宙　　　   -375
34　　　　　燁輝　　　　   539　34　國泰中國Ａ５０正２　   -362
35　　富邦臺灣加權反１　   536　35　　　　興能高　　　　   -356
36　　　　富華新　　　　   536　36　　　　聯發科　　　　   -339
37　　　　　光環　　　　   529　37　　　　　正文　　　　   -334
38　　元大美債１－３　　   525　38　　中信全球高股息　　   -334
39　　　　　華通　　　　   511　39　　　　　華新　　　　   -333
40　　　　　緯創　　　　   503　40　　　中信中國５０　　   -323
41　　　　　擎亞　　　　   475　41　　　永豐優息存股　　   -304
42　　國泰投資級公司債　   466　42　　　　　台榮　　　　   -300
43　　　　　順達　　　　   455　43　　　　加百裕　　　　   -296
44　　　　永豐金　　　　   437　44　　　　　友訊　　　　   -292
45　　　環宇－ＫＹ　　　   429　45　　　　　上銀　　　　   -291
46　元大Ｓ＆Ｐ５００反１   427　46　　　　　台燿　　　　   -289
47　　　　　彰銀　　　　   425　47　　　　　順藥　　　　   -287
48　　　泰金寶－ＤＲ　　   408　48　　　　　矽瑪　　　　   -279
49　　　　京元電子　　　   406　49　　元大台灣５０正２　   -275
50　　　　　群光　　　　   404　50　　　　　遠百　　　　   -273
======上述張數排名中漲跌超過9%======
買超
13　佳和
37　光環
45　環宇-KY
========
賣超
35　興能高 (-9.09%)
48　矽瑪 (-9.62%)
====================================
"
784,[情報] 8454富邦媒 8044網家11月營收,8145,"https://mops.twse.com.tw/mops/web/t05st10_ifrs
本資料由　(上市公司)富邦媒　公司提供
民國113年11月   單位：新台幣仟元

項目             營業收入淨額
本月              15,572,540
去年同期          15,158,466
增減金額          414,074
增減百分比        2.73
本年累計          102,816,302
去年累計          99,509,217
增減金額          3,307,085
增減百分比        3.32
備註 / 營收變化原因說明

MoM +90.93% YoY +2.73% 單月營收歷史新高
本資料由　(上櫃公司)網家　公司提供
民國113年11月   單位：新台幣仟元

項目             營業收入淨額
本月              4,360,731
去年同期          4,882,255
增減金額          -521,524
增減百分比        -10.68
本年累計          34,056,574
去年累計          37,508,872
增減金額          -3,452,298
增減百分比        -9.20
備註 / 營收變化原因說明
與去年同期差異數係會計科目調整(見113年6月6日重訊公告)

MoM +38.84% YoY -10.68%

"
785,[情報] 2316楠梓電11月營收,8145,"
標題：2316楠梓電11月營收

來源：公開資訊觀測站

網址：mops.twse.com.tw

內文：
113/11營收271,329仟元
112/11營收286,496仟元
YoY-5.29%

QwQ
又要吃泡麵過日子了
https://i.imgur.com/FA7OTQD.jpeg
"
786,[新聞] 大成韓芳豪：台灣蛋雞飼養羽數夠 蛋價還,8145,"原文標題：大成韓芳豪：台灣蛋雞飼養羽數夠 蛋價還會持續在中低價位

原文連結：https://www.ctee.com.tw/news/20241210701789-430503

發布時間：2024.12.10  19:24

記者署名：工商時報  李麗滿

原文內容：

洗選蛋品龍頭大成 （1210） 10日發表生食蛋代言人，面對跨年、農曆年雞蛋消費旺季，大
成總經理韓芳豪表示，雖然國際出現禽流感，若無疫情風險影響，以目前台灣蛋雞飼養羽數
量是夠的，未來蛋價會持續往中低價位走一陣子。

大成2019年與日本昭和產業合作，斥資超過10億元於彰化大城鄉打造昭成蛋品加工廠，去年
10月推出生食級雞蛋後，陸續在全台灣餐飲集團、米其林餐廳等超過40家餐飲品牌選用，並
陸續舖貨於超市、超商等，並宣布藝人隋棠為生食級雞蛋的代言人，搶攻歲未聚餐送禮商機
。

根據大成指出，台灣人每年吃掉80億顆雞蛋，而早在日本普及的生食級雞蛋，相對價高但品
質保證；韓芳豪表示，生食級雞蛋在7-11販售，銷量亮眼，為了培養出死忠消費者，需要有
代言人，整體蛋品營收約占大成4％至5％，去年以來25％至30％成長，包括零售通路與餐飲
通路出貨各占一半，成長速度相當快。

此外大成彰化昭和蛋品廠的對面還有土地，將規劃興建蛋品料理加工廠，蓋工廠時間需1年
半至2年，預計在2026年底至2027年啟用，屆時加工蛋品將持續貢獻營收。

大成11月合併營收達89.6億元，月增4.23％、年減4.3％，累計1-11月營收944.07億元，年
減7％。

心得/評論：

認真來說高價蛋跟一般的蛋應該是不同市場，一般的蛋沒救了往高價發展其實還不錯

加工蛋品要繼續擴廠的話好像可以在適當價格放著期待看看0.0

"
787,[情報] 5515建國11月營收,8145,"
標題：5515建國11月營收

來源：公開資訊觀測站

網址：mops.twse.com.tw

內文：
113/11營收625,954仟元
112/11營收461,360仟元
YoY35.68%

讚讚
https://i.imgur.com/3JT51vm.jpeg
"
788,[情報] 1516 川飛 113年11月營收,8145,"
標題：113年11月營收

來源：MOPS

網址：https://mopsplus.twse.com.tw/mops/#/web/t146sb05?companyId=1516

內文：

本年迄今累計營收        去年同期累計營收        累計營收成長率
593,585                 812,571                 -26.95%

113年11月營收   去年同期月營收  月營收成長率
0                83,018         -100.00%

"
789,[情報] 6530 創威 11月營收,8145,"標題：創威(6530)11月營收資料(單位千元)
 
來源：MoneyDj理財網
 
            網址：https://reurl.cc/NbGg6k
 
 
 ____________當月    本年累計
營收_______25,394  257,116
去年同期___20,346  229,314
增減_______05,048  27,802
增減百分比_24.81%  12.12%
 
月增0.4% 年增 24.81%
"
790,[情報] 8284 三竹 2024年11月合併營收2.53億元 ,8145,"標題：三竹 2024年11月合併營收2.53億元 年增-0.2%

來源：公開資訊觀測站

網址：https://mops.twse.com.tw/mops/web/t05st10_ifrs

內文：
民國113年11月   單位：新台幣仟元

項目              營業收入淨額
本月              253,052
去年同期          253,552
增減金額          -500
增減百分比        -0.20
本年累計          2,528,980
去年累計          2,411,909
增減金額          117,071
增減百分比        4.85
備註 / 營收變化原因說明

"
791,[情報] 3052夆典 11月營收,8145,"日期： 2024 年 12 月 10日

上市公司：夆典 (3052)

單位：仟元

【公告】夆典 2024年11月合併營收 (單位：仟元)

項目

合併營業收入淨額

本月

184,360

去年同期

215,409

增減金額

-31,049

增減百分比

-14.41

本年累計

2,367,533

去年累計

2,846,384

增減金額

-478,851

增減百分比

-16.82



超級冷門的一支股票
但有配股配息 感覺還行
年初買了10張當樂透
明年有機會成長嗎？

"
792,[情報] 6667 信紘科 2024年11月合併營收3.88億元,8145,"標題：6667 信紘科 113年11月營收3.88億元

來源：公開資訊觀測站

網址：https://mops.twse.com.tw/mops/web/t05st10_ifrs

內文：
民國113年11月   單位：新台幣仟元

項目              營業收入淨額
本月              387,804
去年同期          200,647
增減金額          187,157
增減百分比        93.28
本年累計          3,317,808
去年累計          2,195,641
增減金額          1,122,167
增減百分比        51.11
備註 / 營收變化原因說明 本月及本年營收較去年同期增加50%以上，主係產品組合及依
案件進度認列所致。

"
793,[情報]興富發11月營收31.2e月減50.6%年增97.6%,8145,"
這週宣布入選0056，股價開始震盪，難道又是一道臭豆腐嗎？？


標題：興富發(2542)11月營收31.12億元年增率高達97.57％

來源：CMoney

網址：

https://www.cmoney.tw/notes/note-detail.aspx?nid=889711

內文：傳產-營建 興富發(2542)公布11月 合併營收31.12億元，為近2個月以來新低，MoM
 -50.65%、YoY +97.57%，雖然較上月衰退，但仍貢獻力道卻超越去年同期；

累計2024年1月至11月營收約341.57億，較去年同期 YoY -20.51%。

法人機構平均預估年度稅後純益將衰退至51.96億元，較上月預估調升 0.54%、 預估EPS
介於 2.5~2.87元之間。


"
794,Re: [新聞] 跟著哲哲買美債ETF慘賠 他怒：帶粉絲買,8145,"折折才剛吹要回本，叫人家踩著他的血上車，沒想到又跌兩天了，真的是反指標。

這個月FED搞不好不降息，讓美債再次崩爛QQ
大家是繼續加碼還是棄債換股呢？


※ 引述《ghost1006 (jones)》之銘言
: 哲哲的國泰美債快回來了，
: 這次不知道會不會又捐一台救護車。
: 希望大家股債市都賺大錢

"
795,[情報] 9904寶成 11月營收 ,8145,"本資料由　(上市公司)寶成　公司提供
民國113年11月   單位：新台幣仟元

項目            營業收入淨額
本月              22,133,583
去年同期          20,152,446
增減金額          1,981,137
增減百分比        9.83
本年累計          241,493,832
去年累計          226,593,662
增減金額          14,900,170
增減百分比        6.58
備註 / 營收變化原因說明


9904前三季EPS4.68
小氣公主有機會配超過1.5嗎?


來源: https://mops.twse.com.tw/mops/web/t05st10_ifrs
"
796,[標的] 4746台耀，台康不給力討論,8145,"標的：
4746 台耀

分類：討論

分析/正文：

台康今日藥證再度失敗

板上還有兩年前的文章
尤其這篇，連標題都是「再等等」
#1ZcRcXyM (Stock)

更可以見到台康想說明好的理由，
兩年前跟兩年後都一樣
就是強調我的藥，藥效沒問題
只是協力廠商不給力，協力廠商壞壞



鑑於
台耀認列台康是FV變動法
台康只要跌到79元左右，台耀2024前三季的EPS就會被台康吞掉

另外近期投信大賣台耀，目前沒有很明顯的換手力道

台耀目前偏空且無力反彈

主要癥結點在台康明天的法說會
今天發表藥證失敗，明天就開法說
https://imgur.com/DZ5zsnw.jpg

若法說會開成法會
那台耀還有繼續下探空間

以下開放討論







"
797,[情報] 萬海11月營收 月減2.57%年增55.77%,8145,"標題：萬海11月營收 月減2.57%年增55.77%

來源：公開資訊觀測站

網址：https://mops.twse.com.tw/mops/web/t05sr01_1

內文：
項目            營業收入淨額
本月             13,424,471
去年同期          8,618,026
增減金額          4,806,445
增減百分比            55.77
本年累計        147,476,675
去年累計         91,864,189
增減金額         55,612,486
增減百分比            60.54
備註 / 營收變化原因說明 運價較去年同期上漲

月減慘了，咕嚕咕嚕

"
798,[情報] 1218 泰山 11月營收,8145,"1. 標題: 1218 泰山 11月營收

2. 來源：   公開資訊觀測站              (公司名、網站名)

3. 網址：
https://mops.twse.com.tw/mops/web/t05st10_ifrs   (請善用縮網址工具)


本年迄今累計營收        去年同期累計營收        累計營收成長率
9,952,632               10,458,144              -4.83%

113年11月營收           去年同期月營收          月營收成長率
841,206                 978,504                 -14.03%

113年10月營收           去年同期月營收          月營收成長率
833,404                 893,674                 -6.74%

八寶粥好粗~

"
799,[情報] 2610 華航 11月營收,8145,"https://mops.twse.com.tw/mops/web/t05st10_ifrs

本資料由　(上市公司)華航　公司提供
民國113年11月   單位：新台幣仟元

項目    營業收入淨額
本月      17,304,638
去年同期          15,017,106
增減金額          2,287,532
增減百分比        15.23
本年累計          185,416,559
去年累計          168,654,988
增減金額          16,761,571
增減百分比        9.94
備註 / 營收變化原因說明

mom+1.02%  yoy+15.23%

"
