,標題,分類,內文
896,[討論] 惡魔教室的老師(有劇透),10426,"惡魔教室裡的老師
因為是在德國才會出事吧(因為之前有納粹的慘痛經驗)
如果在台灣應該不會有事
頂多緩刑

不過很多組織向心力都很高
成員們彼此也會一起穿制服做某些事
差別只在做好事或壞事

所以老師就算在德國
也是有安全下庄的方式
像是在最後的集會帶全體同學淨灘或掃街道
完成後請大家吃烤肉或其他美食
只要有留下影像紀錄證明浪潮這個組織是正向的
就算成員裡有提姆等少數極端分子
老師應該也不會有事才對

慈濟和紫衣神教
紅十字會和攝理教
差別不在制服的有無或是成員間的凝聚力
而是所作所為和社會觀感

把浪潮帶往正確的道路
才是老師該做的事
而不是無腦解散

"
897,[新聞] 《媽媽咪呀！3》籌劃中 布洛斯南樂見其成,10426,"
《媽媽咪呀！3》籌劃中 布洛斯南樂見其成

https://www.epochtimes.com/b5/24/11/18/n14373417.htm

（大紀元記者葉子杰編譯報導）《媽媽咪呀！》系列並未結束。當地17日，71歲的男星皮
爾斯‧布洛斯南（Pierce Brosnan）表示，在今年夏天與製片人茱蒂‧克雷梅爾（Judy
Craymer）會面後，他認為可以拍第三部續集。

愛爾蘭裔美國演員皮爾斯‧布洛斯南曾主演浪漫喜劇歌舞片《媽媽咪呀！》（Mamma Mia!
，2008）和《媽媽咪呀！回來了》（Mamma Mia! Here We Go Again，2018）兩部電影的
男主角。週日，他向《好萊塢報導者》說：「茱蒂‧克雷梅爾是我的好朋友，我們是在暑
假期間認識的，我相信我的演員同事都會抓住這個機會去演出《媽媽咪呀3》，我認為這
部電影是可以拍的。」

他說：「當然，最重要的還是劇情，關於什麼樣的故事？有機會能回到《媽媽咪呀！》的
世界，我絕對支持，這是肯定的。」

8 月，該系列的美國女演員克莉絲汀‧巴倫絲基（Christine Baranski）就曾透露第三部
正在製作中。她說向《好萊塢報導者》表示，她見了製片人克雷梅爾，克雷梅爾已經在「
籌劃《媽媽咪呀3》」。巴倫絲基說：「她給了我劇情的故事主線，告訴我劇情將會如何
發生，我只能說這麼多了！」

儘管尚未得到官方證實，但2020年克雷梅爾曾告訴《每日郵報》，當她將《媽媽咪呀！回
來了》搬上大銀幕時，《媽媽咪呀3》一直是她計劃中的一部分。克雷梅爾說：「我認為
總有一天會有另一部電影，因為這注定是三部曲，」

2023年，克雷梅爾告訴《Deadline》說《媽媽咪呀3》正處於早期階段，但還沒有「正式
」的消息。但她還是重申她的願景說：「我不想說得太多，但我知道有一個三部曲。」

據Box Office Mojo統計，由著名百老匯音樂劇改編的《媽媽咪呀！》和《媽媽咪呀！回
來了》製作成本分別為5,200萬美元及7,500萬美元，全球票房收入分別為6.11億美元及
3.95億美元。影評網站「爛番茄」影評員分別給予55%及80%的新鮮度，褒貶不一。觀眾分
別給予66%及66%的普通新鮮度。

"
898,[問片] 西洋恐怖片?,10426,"只有一點片段印象，估了很久找不到，求大神們幫忙

場景是在室內，不確定是否為廚房

兩個小孩要求一女人給他們看胸部

女人的身分忘了，不確定小孩有沒有給女人錢

女人解開上衣給小孩看了，小孩看完後跑開

之後女人好像在打掃，後面就死了

記憶中有水跟觸電

小的記得就這麼多，求解答!謝謝

"
899,[問片] 請問這部韓國電影 or 影集的名稱,10426,"https://i.imgur.com/RspLkBX.jpeg

請問這部韓國電影 or 影集的名稱

一時想不起來~印象中蠻感人的

感謝!

"
900,[請益] 有角頭－大橋頭，每一個幫派的合照嗎??,10426,"
大橋頭最後靠近劇終的時候

每個幫派都有一張合照

讓我在電影院感覺到溫馨的時候  XDDDDD


如果電影院後面的妹子沒說我還沒發現:

為什麼那麼多合照，卻沒有「健合會」?!


有角頭－大橋頭，每一個幫派的合照嗎??


https://i.imgur.com/rsIsKNn.jpeg


"
901,[新聞] 榮譽奧斯卡致敬昆西瓊斯！紅毯眾星雲集,10426,"https://www.chinatimes.com/realtimenews/20241118004289-260404?chdtv

榮譽奧斯卡致敬昆西瓊斯！紅毯眾星雲集

19:13 2024/11/18 中時 杜欣穎

https://images.chinatimes.com/newsphoto/2024-11-18/1024/20241118004382.jpg
妮可基嫚出席第15屆奧斯卡榮譽獎主席獎。（圖／達志影像／shutterstock）

美國影藝學院舉辦的第15屆奧斯卡榮譽獎主席獎（The Governors Awards），稍早在洛杉
磯頒發，現場眾星雲集，包含妮可基嫚、茱莉安摩爾、蒂妲史雲頓、安潔莉娜裘莉都盛裝
出席，影后可能入圍的熱門人選黛咪摩爾等人也都現身紅毯。

奧斯卡榮譽獎主席獎今年得主包括資深選角導演茱莉葉·泰勒，《007》系列雙製片麥可
威爾遜與芭芭拉布洛克利則獲歐文托爾伯格紀念獎（Irving G. Thalberg Memorial
Award），同時典禮也向兩周前已故的傳奇唱片製作人昆西瓊斯致敬。

昆西瓊斯的女兒拉什達·瓊斯代為領獎，領獎時她表示：「在某些方面，這對我們家庭來
說是很艱辛的一晚，但他的音樂定義了整個世紀的文化，他的音樂都注入了他的愛。」

https://images.chinatimes.com/newsphoto/2024-11-18/1024/20241118004385.jpg
蒂妲·史雲頓出席第15屆奧斯卡榮譽獎主席獎。（圖／達志影像／shutterstock）

丹尼爾克雷格則受邀頒獎給兩位製片，他幽默說：「如果你們想知道下一任007是誰，別
看我。」

奧斯卡榮譽獎逐漸演變成頒給終身為電影事業貢獻的人士，典禮上巨星紛紛參與，也讓這
場典禮有「預演」的味道，而奧斯卡典禮將於明年台灣時間3／3舉行。

https://images.chinatimes.com/newsphoto/2024-11-18/1024/20241118004387.jpg
茱莉安摩爾出席第15屆奧斯卡榮譽獎主席獎。（圖／達志影像／shutterstock）

https://images.chinatimes.com/newsphoto/2024-11-18/1024/20241118004391.jpg
安潔莉娜裘莉（左）出席第15屆奧斯卡榮譽獎主席獎。（圖／達志影像／shutterstock）

#奧斯卡 #榮譽獎 #美國影藝學院 #黛咪摩爾 #妮可基嫚

"
902,[請益] 請問關於灌籃高手的台灣藍光版本,10426,"請問 為何台灣發行的灌籃高手的藍光
為啥都沒有賣4KUHD版本?
看了一下似乎只有日本有賣
但是卻無中文字幕
不知道台灣發行商到底在想啥?
怎麼不發行最高畫質版本的藍光呢?

"
903,[問片]一群人追著有狐狸尾巴的腳踏車電影,10426,"剛剛逛FB介紹到一部電影

只看到一個大概，敘述英國年輕人有一個比賽

先讓一個女孩騎著腳踏車(綁有狐狸尾巴)

並且在腳踏車後輪綁一桶油漆，且油漆桶戳破

讓女孩先騎30秒後，大家開始騎腳踏車追她

只要女孩在油漆桶漏乾之前沒被搶走狐狸尾巴

就能得到一萬英鎊，反之搶到狐狸尾巴的人就能得到一萬英鎊

我只記得看到片頭女孩奮力騎車被追的片頭

想請教這部片的片名

"
904,[討論] Max 亞洲區（含台灣）正式上線,10426,"真的是滿滿的感動溢於言表，
這一刻等了好久！

其實 Max 台灣 11/19 凌晨 1:00 就開放網頁版登入收看了
App 部分則是到凌晨 2:30 更新完畢
從 HBO GO 開啟後，會自動無縫跳轉至 Max

https://i.imgur.com/8wPqd4V.jpeg
https://i.imgur.com/FxmsIGQ.jpeg
https://i.imgur.com/Fkw357b.jpeg
https://i.imgur.com/Fr423JD.jpeg

-

目前內容還不大多
但亞洲各類型節目
包含台灣、韓國、中國、印度、馬來西亞和新加坡都有

https://youtu.be/gcilis4gbsA

重點是
大部分的內容終於有了繁體中文字幕，有的還有中文配音！
而且是中文（台灣） ><

https://i.imgur.com/JDuzwPp.jpeg
^ 這是最新的沙丘影集字幕截圖


"
905,[好雷] 鬼才之道—殺死同學的兇手,10426,"雷文防雷資訊頁




非常大爆雷




真的非常大爆雷





~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*





聽說北美觀眾看不懂地震、還以為晃動是夢境

表面上看起來殺死同學的是放滿別人獎狀的玻璃櫃、無意義的成功學的「世界」、價值觀
，但真正殺死同學的兇手是.........





~~~~~~~~~雷文 主文分隔線 ~~~~~~~~

脆上有人提到、覺得《鬼才之道》的爸爸或許沒那麼壞

對此、我的回覆是這樣：
——

是爸爸害死同學的我認真！！

覺得自己沒存在價值：清單劃到一個不剩不值得當人、連當鬼也沒有價值所以才會需要去
考一個其實根本不需要的厲鬼證也是因為否定自己存在的意義；完全就是爸爸一手造成的
！！

哪來的glory噁心死了！要glory自己去掙！為什麼要壓迫PUA情勒孩子！就像紅出國際鬼
界之恥全部都在共鳴這個噁心的世界觀！人死不得安寧死後還要成為鬼中鬼真的是做鬼了
還逃不掉！！

不是最特別的怎麼辦？答案就是謝謝你一直以來的努力、「啵」消失～因為沒有價值、「
冗」的、多餘

同學回答不了這題呀、永遠的存在焦慮沒辦法解套、人間和鬼界兩個「被看見」的世界都
超級可怕、同學完全沒有辦法「成功」啊、因為成功並不存在（所以得獎的是紅衣前輩超
荒唐、是的、就是要說這麼荒唐）

所以同學只能「好恨啊」、除了自責怨恨自己怎麼這麼廢、再說不出其他

而跳樓卻是同學為自己做過最勇敢的事、純然的為了自己的「成功」——成功完成一件事
、不再使用的I’m okay小本本應該換成「好恨啊」小本本、上面第一個打勾項目：自己
跳樓成功（不是媽咪飛踢）

是的、這是為什麼攝影機一重又一重非得要壞掉、非得要沒有觀眾；就是因為這個跳樓、
是同學「只為了自己」的「無意義」沒辦法「成功」的「虛無」的「自我毀滅」的努力

成功跳樓，同學終於成功了

超級恐怖的故事

同學能做到的「成功」如此虛假、隨時可能拿不到證；如此之痛、居然是用觀眾看了會狂
笑的煙火來慶祝自殺「成功」

超可怕

好絕望、還能夠多絕望？

那就是一次又一次的反覆跳樓、反覆自我毀滅式的虛無的沒有意義的努力

到底為什麼

答案是：「愛的視線」啊

為什麼片尾要那麼煩？除了導演搞觀眾，也因為「愛的視線」就是恐怖視線啊！

就是那個如影隨形、無法擺脫的「看著你」的視線

那個人間成功的視線、那個陰間成功的視線，因為沒有被看到、就不存在了

為了那個「有我看著你啊」、還要奉獻自己幾次？反覆跳樓幾次？

所以這是創作者的故事沒錯呀

為什麼我會說兇手不是「價值觀」而是「爸爸」呢？

因為爸爸完全可以自覺的終止這個世界觀、不要繼承前人、不要再拿來壓迫後代；爸爸不
只沒有終止這個荒唐的價值觀的輪迴、還主動拿來壓迫女兒

所以殺死同學的不是世界的價值觀，而是頂著虛無的成功的價值觀拿來壓迫女兒的父親

以上純屬粉絲個人解讀、每個人解讀都會有自己的觀點、尚請見諒

————

順帶廣告、鬼才之道11/15之後繼續上映了

還沒看過的鄉民們可以把握機會

許多媽咪的粉絲們也時不時自發舉辦粉絲包場、同好們戲院一起看一起哭一起歡呼真是太
過癮了！

"
906,[討論] 《餘燼》鍾孟宏×金士傑：拼湊那張被時,10426,"https://bit.ly/4hT4PYa
原文很長
就不貼過來佔位置了
（※本文含《餘燼》劇透）

可以看看導演自己的觀點

"
907,[討論雷]《默視錄》超展開觀點,10426,"


在Threads看到目前鮮少有人提到的觀點，
經過詢問後發文者同意轉到這邊讓大家參考看看。




"
908,[新聞] 詹姆斯岡恩宣布全新 DC 宇宙打頭陣的五,10426,"詹姆斯岡恩宣布全新 DC 宇宙打頭陣的五部作品：《和平使者》第二季、《綠光軍團》影
集等

https://news.agentm.tw/308229/

DC 拓展宇宙 (DCEU) 隨著《水行俠2》的推出正式告一段落後，DC 工作室新任負責人詹
姆斯岡恩與彼得沙佛朗針對全新的 DC 宇宙展開計劃。而現在，詹姆斯岡恩也正式向粉絲
們揭露擔任開啟全新 DC 宇宙重責大任的五部影視作品，再加上一個神秘的暗示。

詹姆斯岡恩最近接受 IGN 網站的訪談時，他證實了全新 DC 宇宙負責打頭陣的作品，包
含了《和平使者》第二季、HBO 的《綠光軍團》影集、電影《超少女：明日之女》以及大
衛科倫斯韋主演的《超人》，再加上一部成人動畫影集《生物突擊隊》。

此外，岡恩也暗示在那之後還有更多神秘作品會一一推出。這次的訪談中揭露，聚焦綠光
戰警故事的影集將會與《超少女》電影一同在 2026 年內推出，而目前他暫時沒有透露哪
一部作品會率先推出。

「我們有《和平使者》、《綠光軍團》、《超少女：明日之女》、《超人》和《生物突擊
隊》，跟一些大家還不知道的東西。」

這幾部電影以及影集將會成為 DC 宇宙打頭陣作品或多或少是一件預料之內的事，DC 宇
宙的發行計劃似乎依然出現了一些改變，像是粉絲原本預期《亞曼達瓦勒》影集將會比《
綠光軍團》以及《和平使者》第二季更早推出，但最後並非如此。

其中，《和平使者》第二季將會與《超人》電影一同在 2025 年內推出，《生物突擊隊》
則會在今年 12 月率先登上 Max 平台，法蘭克葛里洛配音演出的瑞克佛萊克也將會在這
部動畫中登場，並且在 2025 年的兩部作品中扮演重要角色。

《超少女：明日之女》將於 2026 年 6 月 26 日上映，而根據詹姆斯岡恩的說法，《綠
光軍團》影集也會在同年稍早推出。至於被歸類到 DC 宇宙「外部世界」的麥特李維斯版
《蝙蝠俠2》則預計會在 2026 年 10 月 2 日上映，成為當年上映的另一部 DC 電影。至
於《蝙蝠俠：智勇悍將》電影以及《金色先鋒》影集等其他屬於 DC 主宇宙的已公開作品
則會在 2027 年登場，確切的日期目前尚未公開。

可以確定的是，目前公開的這些影視作品都有機會為全新的 DC 宇宙吸引到各式各樣的觀
眾，像是《生物突擊隊》、《和平使者》第二季就鎖定了喜愛這類成人風格的粉絲，而《
超少女》和《超人》則似乎偏向較為傳統的超級英雄電影風格，同時為 DC 宇宙進行建構
，至於《綠光軍團》則為系列帶來了更加宇宙科幻風格的要素。

"
909,[新聞] 中國降薪潮吹到臨時演員 實拿時薪只剩55,10426,"中國降薪潮吹到臨時演員 實拿時薪只剩55元
2024/11/15 19:07（11/15 19:21 更新）

https://i.imgur.com/LnfU35o.jpeg
中國橫店影視城15日起調降臨時演員的基礎費用，臨時演員每天工作10小時，實拿時薪只
剩人民幣12.15元（約新台幣55元），理由是影視業困難。圖為3月14日，劇組在橫店拍攝
古裝微短劇。（中新社提供）中央社 113年11月15日

（中央社台北15日電）中國橫店影視城今天調降臨時演員的基礎費用，扣除演員公會抽10
%，臨時演員每天工作10小時，實拿時薪只剩人民幣12.15元（下同，約新台幣55元），理
由是影視業困難、劇組壓力大。

中國經濟低迷，降薪潮也吹到影視業最底層的臨時演員。今天消息傳出後，躍為社群熱門
話題，引發大陸網友群起抨擊為何不先降明星的天價片酬，並對臨時演員的低薪表達感慨
。

橫店影視城位於浙江東陽市，是中國大陸最大的影視基地，有「東方好萊塢」之稱。每天
約有20萬臨時演員在橫店尋找拍攝機會，許多人懷抱著明星夢。

據陸媒藍鯨新聞，近日網傳截圖顯示，橫店影視城群眾演員（臨時演員）遭到降薪。

橫店影視城演員公會13日下發通知稱，近年來，影視行業困難重重，各劇組普遍壓力大，
為促進橫店影視產業健康發展，演員公會經慎重考慮，對演員收費標準做以下調整：「原
群眾演員基礎費用為120元/8小時，超時15元/小時，調整為135元/10小時，超時13.5元/
小時。此調整自2024年11月15日開始實施。」

據報導，橫店影視城演員公會確認了上述通知的真實性。多名橫店臨時演員也表示近日收
到相關通知，同時還有人表示：「通知上的價格不是到手價，公會還會抽10%的。」

按照調整，橫店臨時演員被降薪後，每天實拿的時薪只剩12.15元，遭大陸網友吐槽，辛
苦站一小時，還買不到一杯奶茶。

若以每月工作22天估算，橫店臨時演員實拿月薪2673元，僅比東陽市最低工資標準的每月
2260元略高。

今年年初，由於中國微短劇爆紅，演員需求激增，橫店臨演工資曾出現上漲。據上游新聞
報導，春節前後40天的臨演基礎報酬一度漲到一天180元，橫店臨演人數暴增。

報導提到，橫店的臨時演員被分為三個等級，分別是普通、前景和特約。

普通臨演幾乎沒有門檻，不參與拍攝，沒有台詞，就是影劇裡面的走夫販卒等群眾。

前景臨演需通過選拔面試，通常會在鏡頭中正臉出現，但不開口說話。一般要求男演員身
高178公分以上，女演員身高163公分以上，且五官端正、面貌清秀。每天工資約在300元
。

特約演員則是臨演工資最高的一級，在影視劇中飾演有一定台詞或鏡頭的小角色，但角色
名字並不出現在演員名單中。特約的工資由劇組和演員協商決定，並不固定，通常在每天
500元到1200元之間。（編輯：楊昇儒/廖文綺）1131115

https://www.cna.com.tw/news/acn/202411150325.aspx

"
910,[討論] 聊一下目前漫威多元宇宙傳奇困境,10426,"先不管正確問題
漫威多元宇宙傳奇面臨很大的問題
號稱多元宇宙傳奇
真正有在推動多元宇宙的電影
過了三年其實只有無家日
奇異博士的瘋狂多元宇宙
還有死侍與金鋼狼

影集部分
只有洛基和假如

就這樣沒了

回顧一下第一階段
鋼鐵人衝出一條街後
美隊索爾一年之後就推復聯

之後的每部角色輪番出續集
外加一定會出場的星際異攻隊
蟻人
奇異博士
黑豹
驚奇隊長

規劃是一環扣著一環
反觀現在塞了一堆尚氣黑寡婦永恆族
雷神4黑豹2
電視劇更誇張
應眼驚奇少女律師女浩克迴聲
先不管這些角色受不受歡迎
完全拖累了整個規劃發展進度

就算現在阿嘉莎反應不錯
白幻視的旅程也不知道何年何月完成
到時候鬼才記得阿嘉莎
是說人家真的變鬼了
美國隊長冬兵過了4年才推出電影
尚氣說要推也沒消息
永恆族掰
月光騎士後續咧?
秘密入侵更是把鐵粉推進無盡深淵
雷神裝甲戰爭鋼鐵心到底誰在乎?
奇異理論上能扛
結果續集也是遙遙無期
剩小蜘蛛在撐
現在還要塞驚奇四超人和塊被蛋雕的刀鋒和變種人
現在是記憶力大考驗嗎?
每部影集或電影有續作等個3年都算是優待了
現在漫威索性除了復仇者直接拔掉檔期只留下電影名稱

多元宇宙確實搞砸了，不過未來引進變種人勢必要再藉多元宇宙的設定
所以這機制應該不會消失的太徹底
邁爾斯黑人蜘蛛人也要出真人版
然後漫威又創了一堆什麼聚光燈電視動畫等等影集品牌
到底是要復仇者集結還是復仇者打散?
聽說還有一個叫做少年復仇者的想法
我看給糯米腸去領導還有戲可以看

打倒最後還是真心為了奇異博士可惜
原導演退出導致多元宇宙系列徹底崩壞
而且奇異博士是所有元老出續集最慢的英雄
足足等了六年
下一集希望不要再等那麼久了
漫威宇宙終究需要福爾摩斯來拯救阿(?)

"
911,[負雷] 神鬼戰士2 結構鬆散 莫名其妙,10426,"http://i.imgur.com/TBRFP7W.jpg


兩個半小時的片長 但內容跟流水帳一樣

主題很明確 為了羅馬帝國的理想而戰
好OK 但是這中間的過程 角色動機完全沒演出來
通通都是用對白來推動

什麼事情都是由角色講台詞“告訴”你的
然後角色間彼此的衝突
也是靠說一說就想通了？

講了兩個半小時的羅馬價值到底是什麼？
為了脫離獨裁？ 為了推翻皇帝的暴政？
好OK 你倒是把它拍出來

皇帝怎麼欺壓百姓的 百姓過得多慘 快滅國了？
沒演啊 我看到的是百姓過得挺爽
街上井井有條
打仗出征亂贏一通

一直打仗財政可能存在問題 不能拍嗎
百姓給權貴欺壓 被佔便宜 不能拍嗎
一直打仗 丈夫沒辦法回家 不能拍嗎

這些稍微著墨一下就能幫助觀眾更理解故事背景
以及為什麼此刻的羅馬需要改變！

很可惜上面這些都沒有
主角群說目前羅馬很爛
需要有新秩序
要記得老皇帝的教誨
聽我的準沒錯
大家跟我來！

劇情的推動就是這麼一回事
主角喊聲下面就會自動自發跟上
甚至不會過問 主角甚至算外國人了？

底下還有一堆根本不是羅馬人的戰俘在那邊喊羅馬精神
幹笑死


回來聊角色設定 本劇的角色設定真的很莫名

三位主要人物 主角 將軍 奴隸主

首先主角從一開始備戰的戰前演說
看起來胸有成竹的樣子

結果老婆被KO之後 人直接斷線發呆
這像是一個所向披靡的戰場指揮官？

接下來為了幫老婆復仇開始當鬥士
但當到一半突然愛國心覺醒
格局大了 看到殺妻仇人道歉一下就豁然開朗
對老媽也諒解了

老婆都不用管就對了？？？


再來將軍

他應該是見過羅馬帝國內部最多腐敗事情的人
應該讓觀眾透過他的視角去看到底羅馬有什麼問題
結果只是讓觀眾看到他的苦瓜臉
浪費Pedro的演技
讓這個角色看起來像跑龍套的

最後奴隸主

不得不說丹佐的氣場完全壓過了主角
導致這部片已經失焦了
算是非常大的問題
搞得他才像是主角

可惜被垃圾劇本害到
不然這位奴隸主的背景故事是觀眾會有興趣的


最最最後大混戰

我覺得這些人馬根本不知道自己在幹嘛
莫名的變成二人單挑
超級問號


結論

各位可以省下300塊錢了 真的不值得
進場就是看這些人一直消費第一集
光摸土這個動作就三四次
怕觀眾忘記這個IP
不說了 我要去複習第一集了

感謝耐心看完：）



























"
912,[LIVE] amc最愛電影 21:00 夜刑者,10426,"amc最愛電影
夜刑者《Redemption》
2024-11-17(日) 21:00

導演(中文)：史蒂芬奈特
演員(中文)：傑森史塔森、阿嘉塔布茲克、薇琪麥克魯爾

向來動作戲不假手他人的傑森史坦森，在本片中飾演一位前特種部隊隊員，因故變成流浪
漢，再輾轉幫黑道工作；直到他終於有了失聯已久的戀人的消息……。

本片是編劇出身的史蒂芬奈特首部自編自導的劇情長片，曾以《美麗壞東西》獲得奧斯卡
最佳原著劇本獎提名的他，擅長描寫人性的黑暗之處，並在其中挖掘出被遮掩的良善微光
。

化名為喬伊的流浪漢（傑森史坦森飾）曾經以特種部隊成員的身分參與過阿富汗戰爭，後
來因故被軍事法庭指控，還被診斷有精神上的問題，因而被強迫住院。從醫院逃出來之後
，他流落街頭成了一名流浪漢。在某個機緣之下，這名流浪漢取得了一個新的身分，化名
為喬伊。

喬依靠著一身的好本領，開始幫黑道份子辦事，收入頗豐。於是他找到以前和他一同在街
頭流浪的友人，幫助他們脫離艱困的流浪漢生活；另一方面，他也開始尋找失聯已久的戀
人伊莎貝爾。因為一個偶然的機會，喬伊開始幫中國的黑道份子做事，卻也因此而得到了
伊莎貝爾的消息……。

傑森史坦森在本片中的流浪漢造型，可以說是自他從影以來最為「驚人」的一次；他也開
玩笑地表示，片中將長髮剃光一幕，是在他多次整髮的經驗當中，最令他捨不得的一次。

❏ 中華電信MOD 619台、凱擘大寬頻Kbro 69台、中嘉bbTV 69台、亞太Gt行動電視、四季
線上影音❏


"
913,[好雷] 老狐狸-這是最好與最壞的時代,10426,"
老狐狸-

這部不外乎是我2024的TOP3了。

看完才知道這部導演有導過之前看過蠻喜歡的范保德，
加上是侯導監製，
也難怪我會喜歡，
基本上也不會雷。

故事背景是8,90年代的台灣，
剛好是接近我準備出生的年代，
也幫助我了解早些時候的故鄉，
看到傳統婚禮場景甚至讓我想到以前爸媽結婚大概就是這樣吧？
精緻的復古服裝也難怪會得到金馬服裝設計獎。

與其迎合國際政確題材影片，
我私心認為台灣電影更適合拍像《一一》、《陽光普照》、《老狐狸》那種我們獨有風味的劇情片，
甚至《目擊者》、《返校》那種懸疑獵奇的片都不錯...
雖然不太可能得獎，
但那來自我們本土的染料，
曾帶來深刻的共鳴，
並喚起飽腹色彩的回憶。

"
914,[ 雷] 餘燼:創意的新瓶，可惜裝的仍是陳腐的舊酒,10426,"雷
文
防
雷
頁


============================

《餘燼》：創意的新瓶，可惜裝的仍是陳腐的舊酒
網頁版：https://reurl.cc/G5kkYp


看完《餘燼》心情實在複雜。確實被一些片段觸動，幾乎在淚腺潰堤的邊緣，比如母子領
屍的段落、結尾小男孩上門對話的部分；但也極不喜歡電影所傳達的對於台灣白色恐佈的
認知。


我並不是認為，不能以警匪懸疑片或復仇故事來講台灣白色恐怖，對於讓遺族以非法私刑
報家仇，乃至於走向極端與悲劇，我也不覺得是什麼邪惡的編排，或是對於歷史事件的廉
價消費，我甚至認為這是對於相關題材，本應值得期待的大膽嘗試。雖然警察辦案的這條
劇情線很「鍾孟宏」，可能不是每個人都會喜歡，但起碼我自己還看得津津有味。只是，
電影對於白色恐怖的受難者和告密者的刻板呈現，卻令我感到厭倦與疑惑。


電影裡，作為家屬被牽連的「石頭仔」一人除外，受難者清一色仍是知識階層：醫師、教
師、藥劑師，且參加的又是讀書會，這種大眾既定想像裡的白色恐怖被鎮壓的結社型態。
對於檔案已大量公開，相關研究、書籍如雨後春筍的現今，要用戲劇呈現一個能代表1950
年代政治案件的典型，仍無法突破這樣的窠臼印象，沒能展現，那個士、農、工、商，甚
至軍、警、流氓皆有人蒙難的時代，更多元的政治犯樣態，實在是件可惜的事。


而比較受不了的，還有電影透過老特務的嘴，將白色恐怖的獵捕對象，輕率、簡單的劃分
成兩種：無辜、純然讀書的理想主義者，與確實想在地方發展組織，以顛覆國家的「真共
諜」。完全不考慮，在真實的歷史中，許多所謂的理想主義者，正是想要達成他的理想社
會，而確實參與顛覆國家的謀劃與行動。因而，電影也就沒能夠更進一步去探究，在那個
吏治不彰、憲法與民主被凍結擱置、時有壓迫、人民生活負擔沉重的年代，顛覆那樣失能
的統治政權與「不法國家」的正當性。


另一個讓人納悶的地方，是電影粗暴的將「自新者」等同於「抓耙子」，而沒有去理解，
白色恐怖年代被情治機構運用、提供情報的人，也有各種類型：有因為各種不同個人原因
、利益糾葛與恩怨而檢舉他人的；也有原本就是情治機構佈建來監控、蒐集事證，甚至誘
人入罪者；當然也有許多是如同電影中的「自新者」。


歷史上這些「自新者」，從被偵辦的「案嫌」轉為協助當局辦案的人，很多時候並不是他
們品行低劣，而純粹是因為，有限的人性經不起審訊者的操弄、挑撥。如果考慮到這點，
對於劇情安排上，復仇者嚴苛殘忍的針對也算曾受難於白色恐怖的「自新者」，卻對於玩
弄脆弱人性的特務本身寬容、嘗試溝通理解，如此失衡的尋仇行徑，就更令人無法接受。


最後，聽著旋律優美的電影片尾曲〈北方來的人〉，不免更加迷惘。如果說，片尾曲在一
部講述歷史悲劇的電影，是具有安魂的作用，那全曲詠唱著「北方來了一群人」、他們「
揮別了母親家園」、「揮別了山河朋友」、「滿身疲憊」、「滿身驚慌」，不確定「這裡
是否是應許之地」，除了試圖讓觀眾同理當年南下流亡的軍民，甚至是「國家」的苦難外
 — — 我以為這樣的敘事，在1949年以來，既有的歷史陳述中並不缺乏 — — 恐怕一點
也沒能安撫，電影重點刻畫的，那些只能「在歷史門外徘徊」、「想知道真相，卻始終不
得其門而入」，真正的悲傷靈魂。



"
915,[問片] 一部老電影 年輕人 被改造成襪子布偶之類,10426,"如題

小時候的惡夢


電影第四台看到的洋片

感覺是B級片


劇情大概忘光了

只記得一夥年輕人跑到一個不知道什麼地方 最後逃出



但重點 「有人被改造成襪子」這點 應該滿好找出線索

其他的夥伴好像也變成布偶或是什麼爛泥之類



想求問 看有沒有人能解釋長久以來的疑惑

以及 這部現在在哪個平台看的到嗎? 感恩

"
916,[選片] 餘燼 or 神鬼戰士2,10426,"
我看板上討論餘燼的戾氣很重
我的問題是 從電影角度來說
他是很拖 演技表現很差 還是
有很多電影表現的硬傷?
因為我個人沒太明確的政治偏向
我覺得我應該無論他怎麼拍都能接受
但根本上邏輯爆炸 或是很節奏很慢 那就不會是選擇之一


神鬼戰士2看到一個有趣的評論
好像是說有場面 但不精采的樣子
所以如果想看無腦好萊鎢商業片還是比較推神鬼嘍?


純粹覺得最近餘燼新聞很多
台灣人可以看一下
不過沒這麼多錢也沒這麼多時間
假設要2選1的狀況下 選誰好?

"
917,[情報] 11/17 當週10部新片預告+Youtube觀看排行,10426,"
本週上映新片 10 部


1.神鬼戰士II－62萬
2.羅素克洛之大法師－14萬
3.餘燼－11萬
4.保羅‧賽門：無眠樂章－5.7萬
5.驚爆封鎖線－1.2萬

"
