,標題,分類,內文
866,Fw: [食記] 日本靜岡 たんと濱松餃子在地人吃到變名產,7002,"※ [本文轉錄自 Japan_Travel 看板 #1cscl5k8 ]

作者: setsutetsuya (我吃故我在) 看板: Japan_Travel
標題: [食記] 靜岡 たんと 在地人吃到變名產的濱松餃子
時間: Fri Sep  6 10:41:06 2024

店    名：浜松市の居酒屋 遠州男唄 濱松たんと
地    址：浜松市中央区田町330-1マビーセブン1階(本店)
營業時間：1500~0100
推薦食物：濱松ホルモン
官    網：https://tanto-otabe.com/
造訪日期：2024/8

圖文網誌：https://h010121.pixnet.net/blog/post/49394200

造訪靜岡第一大城浜松市，除了浜名湖養殖的日本鰻魚，當地名產浜松餃子當然也是要吃
吃看！據說浜松當地人超愛吃煎餃，吃到變成當地特色，每年浜松市都在跟宇都宮市爭取
日本第一餃子城市之名，當地觀光協會甚至幫浜松餃子設了一個推廣網站，方便饕客尋找
餃子店。

在網站上看到飯店附近有一家居酒屋「浜松市の居酒屋 遠州男唄 濱松たんと」評價還不
錯，就近選擇在這邊用餐；造訪的是本店，店內空間蠻大的，雖然一樓看起來座位不多，
但二樓用餐區超大一片。5點半進店用餐，時間尚早但已經有不少人在喝酒，旁邊一個大
叔邊划手機邊獨飲，感覺很帥氣。

點了招牌的「ご縁焼」浜松餃子(2人份14顆960yen)、「濱松ホルモン」浜松鐵板內臟(中
份580yen)、生吻仔魚(價格忘記了應該是780yen上下)，飲料單上看到介紹「三ヶ日蜜柑
」是種植在浜名湖北岸、一個叫「三ヶ日」地區栽種的橘子，擁有200年的栽種歷史，感
覺很有特色點，三ケ日蜜柑口味的沙瓦跟high ball也各點了一杯來喝看看，都是580yen
。

跟蜜柑沙瓦一起送上來的是お通し小菜，涼拌豆腐加浜名湖海苔，有收費是380yen，現煎
的浜松餃子跟生吻仔魚生魚片也很快送上來了。浜松當地人愛吃煎餃吃到變名產，特色是
餃子內餡的高麗菜份量是肉餡的好幾倍，然後會搭配豆芽菜來吃。

沾上特製的甜口沾醬吃，調味是蠻不錯的，但因為內餡都打成泥狀?糊狀?整體口感吃起來
有點綿軟，自己是覺得會噴汁、肉感十足的台灣煎餃比較好吃；不論是蜜柑沙瓦還是蜜柑
high ball，喝起來都是清爽酸甜、橘子味濃郁夠味，而且基酒也給的很大方，喝小半杯
就有點微醺感，感覺很舒服。

之前在神奈川江之島第一次吃到生吻仔魚覺得很美味，這次造訪的靜岡縣也是生吻仔魚產
地之一，正好當天店家有進貨也點了一份；新鮮的生吻仔魚口感細綿滑順，稍稍嚐的到內
臟微苦味，拌上柑橘醬油很爽口。

最後上桌的是濱松鐵板內臟，鐵盤送上桌時還在吱吱作響，深色的味噌醬汁加熱後飄出的
焦香味超勾人食慾；脆韌耐嚼的豬內臟加上鹹香厚味的味噌醬，跟酸爽的橘子沙瓦超搭，
是這天最推的一道料理，吃到後來乾脆把煎餃拿來沾那個味噌醬，超涮嘴！

2杯酒加上3道料理和お通し小菜，稅後價格差不多5000yen，還蠻便宜的，整體來說雖然
招牌的浜松餃子有點普通，但其他料理酒水都蠻推薦的，たんと在浜松車站周圍分店不少
，應該蠻好找用餐可以考慮看看。

"
867,[食記] 台中 深夜食堂，一片不到$10，丸南生魚片,7002,"   餐廳名稱：丸南生魚片（哈魚店）
   消費時間：2024年/8月
   地址：台中市南屯區環中路四段2號第一攤
   電話：0931588355
   營業時間：23:00–05:00(周日公休，日跨一)
   每人平均價位：$100



完整圖文菜單：https://pbecky77.pixnet.net/blog/post/357601881




半夜哪裡吃生魚片：丸南生魚片！

丸南其實已經紅好幾年了，

爆紅後排隊都是一個小時起跳，

主打一個便宜大碗路線，

之前是半夜12點開賣，十點多就陸續有人在排隊，

晚來的拿到可能都是凌晨兩點的事了，

我由衷佩服，完全沒有念頭去排隊，

最近改到11點就開賣囉，想想好像可以耶，

在若干個夜晚都會推推室友：要不要衝一波，

他都會說走阿！馬上走！然後依然在原地動也不動(出一張嘴?

這時間點對於我們好像還是有點行動困難，

可能老天爺聽到我的祈求，前陣子很晚才從彰化回台中，

不就是所謂的天時地利人和，非常順路呀，go！



丸南生魚片位於哈魚碼頭的魚市水產街，

一旁就是魚市場新鮮直送，

在環中路74快速道路下方，潮港城旁邊，

經過五權西後那車潮與熱鬧程度真的好比經過夜店區，

停車場客滿路邊停得滿滿滿的，不建議開車來，

不然就要像我們停遠點走過來。



平日晚上11點半左右到達，跟著人群走就對了。

漁產街的第一攤就是丸南生魚片，

整個漁產街只有三個攤在營業，

丸南是最大攤的也最多人排隊的。



排隊動線左邊點餐，右邊取餐，

來這排隊我都覺得自己變年輕了，

百分之99都是大學生/年輕人，

點餐人不多大都是在等候，

要看清楚動線不要排到長長的取餐那邊，

其實我也不懂，丸南是點完餐拿號碼牌等叫號，

大家卻都在取餐線排隊，還排的挺好挺整齊的XDDDD

也是很乖巧守秩序啦台灣人。



側面是結帳區，正面是料理區，

設有內用座位，但位子不多，而且桌面滿髒的，

看了一圈我們馬上決定等等要到夜市的立食區用餐。



丸南專售生魚片，

鮪魚、旗魚、油魚、鯡魚卵可以單點，

只有鮭魚不能單切一整盒，

等於你要吃鮭魚一定要買三色或五色組合，

有$200跟$300這兩個價位，

但看最新的評論有網友說可以單點鮭魚，

冷藏櫃中一整盒的有標價，還可以選擇厚切或是不切，

菜單上字面上的意思可能是不能單切鮭魚指定價格的意思。



生食還有干貝、花枝、檸檬蝦、甜蝦，

售價同樣都在$100-$300。



除了生魚片外還有鰻魚乾及一些邊角料可以買回去料理，

不能生食哦。



鮭魚味噌湯及古早味飲料自取自行投幣付款，要自備零錢。



原本已經抱著要排一個小時的心理準備，

出乎意料不到半小時get！





【三色生魚片】$200

這樣一盤$200真的很有價格優勢，

鮭：六片 鮪：七片 旗：八片

總共21片，一片不到$10，

要更便宜大概只能後壁湖跑一趟了。



▎鮭魚

馬上下手我唯一的愛～鮭魚，

每片都是厚切，色澤、油脂都很棒，

只排半小時我覺得這鮮甜度很可以了，

鮭魚香味很棒，除了不夠冰，我吃得還是滿開心的。



但室友大概說了兩百次：還好…

後面再補了句：不是鮮甜就好，要綜觀全部！

我整個黑人問號，現在是鮭魚大師上身嗎XDDDD

原來他覺得不只不夠冰，肉質也太軟，吃起來口感就差了點，

問在魚市工作的朋友是說：那是退冰太久啦！

難怪我覺得不怎麼冰跟肉質軟趴趴的，有點可惜。



▎鮪魚

我本身對其他魚種偏無感，

鮪魚倒是讓我出乎意料，我滿喜歡的，

那鮮紅色真的好像西瓜～

吃起來就沒有鮭魚太軟的問題，

肉質帶有筋的嚼勁，味道也很清爽。



▎旗魚

旗魚也不會太軟，有Q彈，

奇怪，一整盒只有鮭魚有不夠冰太軟的問題。





總結：

雖然大家對於丸南毀譽參半，

我自己是滿喜歡的，這價格真的很便宜，

兩人快速吃完一盒還有點後悔沒買$300的，

但這前提是我只排了不到半小時，

超過一小時，感想勢必會不一樣，

雖然我應該不會再去排第二次了，

有嘗鮮過、體驗到現在年輕人的夜生活即可，

或是直接去吃隔壁攤不用排隊的應該差不了多少(吧?，

看評論說丸南有時候會提早開賣，也可以去碰碰運氣，

給還在猶豫的人參考，趁還保有熱血想吃就衝一波吧！



"
868,[食記] 台北ABV 加勒比海餐酒館 重口味超愛,7002,"餐廳名稱：ABV Bar & Kitchen 加勒比海餐酒館
消費日期：113/8
地　　址：106台北市大安區敦化南路一段233巷61號
電　　話：0227216997
營業時間：12:00–01:30
價位：1000上下
可否刷卡：可

心得：
跟老朋友好久沒見，想說約個餐酒館可以吃吃喝喝聊個天，
特別選了是周二晚上，人比較少些，餐廳裡面的氣氛不錯
菜單上都是一些比較少見的餐點
加勒比海風格，聽說口味會比較重一些
按照店員的推薦，我們點了火烤牛肉串、波隆那肉醬香蕉千層麵、煙燻蒜味炒蝦、
墨西哥式酥炸魷魚圈、加勒比海椰汁炒蛤蜊
每一道味道真的有重，很適合搭啤酒

火烤牛肉串：
https://i.imgur.com/ns8FYzz.jpg
比較普通的一道菜，不是說不好吃，牛肉本身烤得挺嫩的，還帶點肉汁
加上濃烈的香料味確實不錯，但就是感覺沒到很驚艷

煙燻蒜味炒蝦：
https://i.imgur.com/PLbI1X1.jpg
整隻蝦漂在蒜油裡面，經過煎炒
吃起來有滿滿的蒜香，還會帶點微辣
挺下酒的，就是沒什麼蝦味，有點可惜

波隆那肉醬香蕉千層麵：
https://i.imgur.com/zNPrc3q.jpg
這道是挺入味的，切下去滿滿的肉醬，千層麵一層一層的，
吃起來帶著起司及肉醬、軟嫩的麵體口感，個人還挺喜歡的

最後。餐廳還有一面牆放了不同國家的啤酒可以選來下菜
還挺適合晚上三五人小聚的

"
869,[食記] 台南東區 賣米糕 新店報報 有冷氣舒服,7002,"   餐廳名稱：賣米糕
   消費時間：2024年/8月
   地址：台南市東區榮譽街119號
   電話：06-260-1367
   營業時間：週一~週五、週日11:00~14:00 17:00~20:00 週六公休
   每人平均價位：70
   可否刷卡：否
   有無包廂：無


網誌版 https://little15.pixnet.net/blog/post/50906616

台南東區美食-賣米糕新開幕!目前賣米糕才剛試營運7天，是最新的台南文化中心附近美
食。賣米糕不像台南傳統小吃的用餐環境，賣米糕有涼涼的冷氣、昏黃燈光，非常乾淨衛
生。
賣米糕主打傳統台式小吃，有米糕、四神湯、苦瓜湯等，推薦愛吃台南小吃美食的人，一
定要來試試看賣米糕。

1大在賣米糕消費70元。



賣米糕店外觀

賣米糕用餐環境

賣米糕菜單/賣米糕價目表

有賣筒仔米糕、肉燥飯，也有羊肉羹、花枝羹、魷魚羹，都能加價15元加飯、油麵。

湯品有4種，分別是苦瓜排骨湯、排骨酥湯、四神湯、魚丸湯等，我猶豫好久，因為感覺
都好讚。

調味料區

很快速就送來餐點

米糕是傳統的圓筒型米糕，上面會加肉燥和，我蠻喜歡配它的蘿蔔乾。

筒仔米糕是米粒感是軟糯入味的，我覺得挺好吃的。

賣米糕的四神湯感覺比不上我之前吃的其它家傳統小吃有料，豬腸剪的比較小塊，方便入
口。

但它的湯真的很香、很濃郁，是很好喝的四神湯。

簡單分享賣米糕食記給大家，推薦大家有空經過

"
870,[廣宣] 台北 六年米其林必比登推薦美食-欣葉小聚,7002,"『資訊揭露：本篇為廠商邀約試吃文』

     圖文網誌：https://carina101.pixnet.net/blog/post/234146079
     店名：欣葉小聚 南港店
     地址：台北市南港區經貿二路166號A棟中國信託金融園區1樓
     電話：02 2785 1819
     試吃日期：2024/8
     營業時間：週一到週日11：00~14：30;17:00~21：00

為欣葉國際餐飲集團旗下的人氣品牌，已連續六年米其林指南必比登推薦美食，其舒適的
用餐環境、親切的服務，以及令人回味無窮的台菜創新美味料理，適合各年齡層的客群，
這次推出了主廚特別推薦的新品菜色，所以特別來位在捷運南港軟體園區旁的中國信託金
融園區中的南港店來嚐鮮

滑蛋鮮干貝$320
這道老少咸宜的滑蛋鮮干貝，滑蛋炒的口感軟嫩不會過老，搭配大顆鮮干貝與乾干貝絲，
同時帶有鮮甜味與鹹鮮味

黑芽炒菲力$360
黑芽炒菲力源於經典家常菜韭黃炒肉絲，傳統的韭黃吃起來比較軟韌沒有口感，而黑豆芽
吃起來則非常爽脆多汁搭配菲力牛肉的鮮甜滑嫩，讓人忍不住一口接著一口品嚐

秘醬乾鍋花椰菜$280
這道具有異國風味的秘醬乾鍋花椰菜，看起來是川菜但欣葉小聚還加入了自製東南亞的蝦
醬調味，鑊氣香十足，看起來很辣品嚐時則帶點微辣，算不能吃太辣的人也可以點的一道
新菜色

金蒜蒸中卷$380
金蒜蒸中卷的靈感來自於辦桌常見的蒜蓉蒸蝦，選用更為Q彈有嚼勁的葛粉代替常見的冬
粉，還有鮮嫩又方便食用的中卷上滿滿的蒜末，連小朋友都情不自禁多吃了好幾碗白飯

酸菜溜龍斑$680
最近十分受歡迎的酸菜魚，在欣葉小聚也點的到，魚選用肉更多更富有彈性的龍虎斑搭配
台灣的客家酸菜，還有葛粉吸取了酸菜溜龍斑的湯汁，湯頭喝起來很溫順略帶香麻，還有
蛤蜊增加湯頭的鮮甜，是道可以連料帶湯吃的非常乾淨的酸菜魚，算是我們家一致推薦最
喜愛的菜色之一

三鮮芋見米糕$480
傳統米糕是宴席上常見的熱門料理，非常適合小家庭聚餐時分享著吃，欣葉小聚將米糕精
緻化，搭配透抽、鮮蝦和干貝等海鮮還有滿滿的芋頭絲十分豐盛

個人評價
欣葉小聚不愧是連續六年米其林指南必比登推薦美食，以經典老菜加入新元素做變化，吃
的是家常菜但又不平常，份量上也頗為適合小家庭前來品嚐美食，價格很合理、服務也十
分親和，來這裡喝著台灣好茶搭配美食，好好享受和朋友家人小聚的時光
（實際餐點以店內提供為主）



"
871,[食記] 埔里 桑心實驗室 餐點價格讓人很桑心,7002,"   餐廳名稱：桑心實驗室 emoLab
   消費時間：113/08
   地址：545台灣南投縣埔里鎮桃米路37-1號
   電話：0919 863 964
   營業時間：10:30 – 17:00
   每人平均價位：300


blog多圖好讀版 https://ajunfun.tw/emolab/


前幾天到埔里玩的時候，意外挖到這間特別的咖啡廳——「桑心實驗室 emoLab」！

這間店有多酷？光聽名字就讓人忍不住想要一探究竟，再看看照片，根本是打卡聖地！而
且地點還很特別，隱身在南投埔里田野間，有種遠離塵囂的世外桃源感。

二話不說，我立刻驅車前往，結果，到了現場才發現，居然連平日午餐都有低消，而且價
格還不便宜？這…到底是怎麼回事？難道我踩雷了嗎？

別急別急，先別急著桑心（咦？），跟著我一起走進這間實驗室咖啡廳，看看它到底有什
麼魔力，能讓人在低消和價格的雙重夾擊下，還願意乖乖掏錢買單？




桑心實驗室 emoLab 在哪裡

桑心實驗室 emoLab 位於南投縣埔里鎮桃米路37-1號，可以沿著國道 6 號前往，交通還
算便利。如果開車前往，可以將車停在附近的停車位，或者是妮娜巧克力夢想城堡旁的付
費停車場。

若搭乘公共交通工具，建議先到埔里，再轉乘計程車或其他交通方式前往桃米生態村。




桑心實驗室 emoLab 最新菜單

菜單請點我

桑心實驗室的菜單主要分為咖啡飲品和無咖啡因飲品兩大類，以及早午餐、輕食類為主。

咖啡飲品：包括美式咖啡、拿鐵及各種特調咖啡，價格在 180 元至 250 元之間。

無咖啡因飲品：如果茶、氣泡水等，價格相仿。

一踏進「桑心實驗室 emoLab」，彷彿瞬間穿越到另一個世界！店內裝潢以露營風為主題
，大量綠色植栽營造出沙漠叢林的氛圍，搭配獨特的月球燈，每個角落都超好拍，難怪網
美們趨之若鶩！

店內用餐環境也別具巧思，露營用品品牌的桌椅餐具，讓人有種置身戶外的錯覺。

中央位置還有一整排的多肉植物，為空間增添了幾分清新自然。

牆上則掛滿了露營杯子，以及來自各地的旅客簽名，彷彿訴說著一段段精彩的冒險故事。

不過，既然取名「實驗室」，餐點當然也要來點實驗精神！桑心實驗室的咖啡價格偏高，
一杯大約落在200元以上，雖然外觀設計很吸睛，但味道卻沒有太驚豔的感覺。

我點了一杯238元的拿鐵，拉花很美，咖啡香醇濃厚，但整體來說就是中規中矩，沒有讓
人留下深刻印象的記憶點。

另外，我也點了兩份外帶餐盒，價格落在300至400元之間。

餐盒內容包括和牛胸肉、沙拉、麵包和糖心蛋等，不過因為是三小時後才吃，口感已經無
法準確評斷。

但以價格與份量來說，確實不便宜，讓人不禁有點桑心（笑）。




桑心實驗室 emoLab 心得評價：網美天堂？還是價格桑心的實驗？

總結來說，桑心實驗室 emoLab 就像是一場實驗，成功營造出讓人驚豔的視覺效果，卻在
味覺上留下了些許遺憾。

我必須說，這間埔里咖啡廳的環境和裝潢設計絕對是數一數二的。露營風的主題搭配沙漠
叢林的氛圍，加上牆上滿滿的露營杯和旅客簽名，每個角落都充滿了故事，讓人忍不住拿
起相機狂拍。

然而，當我滿心期待地品嚐餐點時，卻有點失望。咖啡雖然外觀漂亮，但味道並沒有特別
出色，尤其價格偏高，讓人覺得CP值不高。外帶餐盒的價格也不便宜。

整體而言，桑心實驗室 emoLab 就像是一場華麗的實驗，視覺效果滿分，但味覺體驗卻有
些落差。如果你是一個熱愛拍照打卡的人，這家南投咖啡廳絕對值得一訪，但如果你更注
重美食的CP值，那可能要再三考慮了。

最後，我想說的是，每個人的口味和喜好都不同，這只是我個人的體驗心得。如果你對桑
心實驗室 emoLab 感興趣，不妨親自去體驗看看，說不定會有不一樣的感受。


"
872,Fw: [問題] 虎頭山附近的滇緬料理,7002,"※ [本文轉錄自 Taoyuan 看板 #1cslgikl ]

作者: honeyhu (honeyhu) 看板: Taoyuan
標題: [問題] 虎頭山附近的滇緬料理
時間: Fri Sep  6 20:50:50 2024

之前常看到一個朋友貼文，
但已經忘了是誰貼的，所以也無從問起。

只知道．位置是位於這一個區塊：
https://i.imgur.com/4cieHlJ.png

料理的類型應是接近滇緬料理，
名字好像有孤軍還是異域什麼之類的，
用 Google map 一直查不到。

這樣的問法好像有點模糊，也只能請教板友大神們了！


"
873,[食記] 台北松山小巨蛋 The Quiet Light默光咖啡,7002,"多圖網誌版:https://elisa48.pixnet.net/blog/post/45704201
https://pic.pimg.tw/elisa48/1725299094-460151734-g_n.jpg
在疫情步入尾聲的時候正揣摩想去收藏清單已久的光景踩點
卻發現店家決定結束營業往下一個人生目標邁進

還好沒過多久就發現是去過的瑞安街默光咖啡接手

一開始以為店家是打算遷址
開幕期間造訪特別問了一下才知道是直接開分店

松山這間空間更大可以提供不同風格的氣氛與更多樣的餐點

店內保留光景時期的主體結構非常寬闊明亮
入口的長桌有著漂亮清新的鮮花妝點

一旁的沙發座位區則是特別有歐美復古情調

兩桌長桌都很適合作為多人聚會的座位
店家提供訂位服務可以提早預訂重要聚餐

另一側從綠色大理石地板轉變成木板更日系風格
整個空間很有北歐混搭日系文青的溫柔細膩

牆邊提供各種主理人精選世界各地知名咖啡廳的咖啡豆
從我最愛的日本Glitch到超遠的丹麥與紐約人氣名店選項豐富

在台灣沖煮咖啡的同時也順便感受一下不同地域國家的咖啡特色

靠窗的座位區是我覺得最漂亮的景致
白天灑下充足明亮的太陽光線

讓窗外對街的公園綠意更加明媚

L型的皮革沙發搭配質感的大理石紋桌子風格時髦
非常喜歡店內精心佈置挑選的每個物件極具美感品味

菜單首頁有店裡的用餐規則需要客人了解遵守
精選各地的單品手沖豆單是以單獨一本提供

義式咖啡有多種黑咖啡與添加牛奶的選擇
也可以加價更換燕麥奶

不論冷熱飲都是同樣價格

茶飲基本都是來自知名產區或茶葉品牌
如果想要無咖啡因飲品可以選擇牛奶或是國寶茶

在瑞安街沒遇過的正餐鹹食看起來非常美味
餐點單價普遍偏高
如果搭配組合有折價會比較實惠

默光咖啡有許多特別有異國風味的輕食餐點
如果在指定時段點餐的話還有優惠

不少菜色是蛋奶素食也很響應近年來流行的蔬食風潮

在瑞安街吃過默光的早午餐後徹底愛上
健康與美味兼具的優質早午餐是假日療癒自己的好選擇

甜點菜單以當天黑板為準
選項豐富也有許多季節水果限定口味

櫃檯上還擺了一台IPAD展示照片非常用心

https://pic.pimg.tw/elisa48/1725299368-179676045-g_n.jpg
黑啤酒燉牛肉飯 300元

從來只在料理節目中看過啤酒燉牛肉實在很好奇
第一次立刻選了這款最特別的菜色

上桌以木托盤盛放擺盤色澤漂亮看了就覺得會很好吃

黑啤酒燉牛肉以番茄為醬汁基底
酸甜濃郁清爽不膩口

牛肉跟紅蘿蔔燉煮入味軟爛入口即化
啤酒香氣藏在細膩的尾韻甘醇

米飯粒粒分明搭配醬汁非常下飯

印式香料奶油燉雞咖哩飯 300元

二訪的時候品質依舊優秀
咖哩飯本身不太辣但可以提供超級辣的辣醬請小心服用
有著非常濃郁複雜的辛香料香氣

搭配了特色的印度薄餅非常道地

添加奶油的咖哩醬濃稠帶點奶香
雞腿肉感覺有舒肥過超級柔嫩

特別加入了清脆的豆子蔬菜增加口感
酸甜的漬菜更進一步阻絕油膩感

鐵觀音生起司塔 180元

起司吃起來帶點冰淇淋的綿密濕潤
乳味偏重帶著茶香整體偏甜

只是吃完之後口中會殘留一點油味

焙茶戚風佐甜桃 220元

看到當季水果加上茶口味的蛋糕就不能不點
頂層大球鮮奶油對我來說不是那麼清爽有點heavy

焙茶戚風茶味濃郁可惜蛋糕本身不夠蓬鬆吃起來有點過濕
甜桃香氣很充裕但幾乎沒有甜味

美式黑咖啡 150元

喝起來很透明乾淨的口感
果酸明亮輕盈很有初夏的感覺

冷萃咖啡 200元

以巴拿馬產區的咖啡豆萃取透著明亮香氣
喝起來酸甜在結尾的時候舌尖有著些許炭焙苦感

瑞安或是松山店各有特色都非常有質感
整體我更喜歡鹹食正餐勝過甜點

一直緊繃的身心在默光可以自然獲得放鬆舒緩
值得花時間慢下腳步細細品味歲月靜好


最後附上簡單的用餐資訊:
用餐日期:2024/08/10
花費: TWD720(咖哩飯+蛋糕+咖啡各1)

The Quiet Light 默光咖啡 松山店

11:40-20:00
公休日: 週四

有無服務費: No
有無Wifi: Yes
有無插座: Yes
有無限時: Yes (平日3小時假日2小時)
低消限制: 每人一杯飲品
可否刷卡: 可 (LINE PAY)
可否訂位: 可

地址: 〒105台北市松山區健康路11-1號1樓
電話: 02-2719-9127

"
874,[食記] 平價好吃大份量的台中小吃 鹿港洪爌肉飯,7002,"這陣子下班後很常去鹿港洪爌肉飯吃晚餐

https://i.imgur.com/AxUf12i.jpeg

選擇多吃不膩，餐點量也能吃飽，覺得CP值算高~


下面簡單分享一下，詳細可以看無廣告的blog文章：
https://kikifunlife.com/luganghong

*爌肉便當 $100
肥肉Q彈不膩，瘦肉嫩而不柴，滷的夠入味
配菜有豆腐、滷蛋、筍絲、酸菜、青菜，覺得很可以

*滷肉飯 $40
滷肉鹹香，不會太多肥肉，搭配酸菜很下飯

*綜合湯 $60
有貢丸、粉腸、大腸、白蘿蔔、豬血
滿滿的料，滿超值的

*蒜泥白肉 $50
不是薄薄的五花肉片喔!
是厚實的豬里肌片，個人覺得這種比較健康
配上甜味蒜蓉醬，我喜歡~

*粉腸盤 $60
香而不死鹹，滷得軟Q帶彈性
愛吃內臟的可以點

*小黃瓜 $40
跟其他小吃店不一樣，它是用黃金泡菜醬汁醃的!
酸辣適中，超涮嘴~


午餐晚餐不知道吃什麼的，鹿港洪爌肉飯算是好吃又不傷荷包

而且還營業時間到晚上深夜23:30，也是消夜好選擇~

更多詳細分享請看blog：https://kikifunlife.com/luganghong

鹿港洪爌肉飯在台中還有其他三間分店喔，在太原路/大墩路/東興路

☑店名：鹿港洪爌肉飯（逢甲店）
☑地址：台中市西屯區河南路二段302號
☑營業時間：周一到周日 10:00–23:30
☑電話：04 2452 8322
☑消費時間： 8/28/2024
☑每人平均價位：$150
☑可否刷卡：否
☑是否有包廂：無
☑推薦菜色：爌肉飯，小黃瓜，綜合湯

"
875,[食記] 華盛頓米其林一星壽司Sushi Nakazawa,7002,"   餐廳名稱：Sushi Nakazawa
   消費時間：2023年11月
   地址：1100 Pennsylvania Avenue NW, Washington, DC 20004, United States
   電話：+1 202-289-3515
   營業時間：11:45~14:00 17:00~22:30
   每人平均價位：$275美金（稅後含小費）
   可否刷卡：可
   有無包廂：有
   推薦菜色：壽司？
   官網：sushinakazawa.com

早早就耳聞小野二郎的徒弟在紐約跟華盛頓開店，就藉著這次感恩節假期來華盛頓打發時
間順便探店。

https://i.imgur.com/mhCfpYf.jpeg
由於還是窮研究生，所以這次選擇$180的經典Omakase試試。如果不是坐在板前會是$150
但內容會有些許差別，比如說車蝦會被換成甜蝦。剛好隔壁有人點Super omakase，差別
就在於會多三樣炫砲的酒餚（加魚子醬、松露、撒金箔）跟最後的甜點會是日本哈密瓜。

鮭魚三連彈，印象不深刻，就鮭魚。
https://i.imgur.com/gP35kd5.jpeg
https://i.imgur.com/eY659me.jpeg
https://i.imgur.com/0w82NvG.jpeg

北海道干貝，沒有在前紐約米一Ginza Onodora吃的甜。
https://i.imgur.com/TqiqelW.jpeg

表現一般般的魷魚
https://i.imgur.com/FgeEYEu.jpeg

藍蟹肉跟蟹膏箱壽司，表面噴槍烤過，蟹肉略乾，蟹肉甜味沒有出來。
https://i.imgur.com/Q3T0zmE.jpeg

以下我不知道或忘了或有錯請幫忙指正謝謝

應該是紅甘？
https://i.imgur.com/9aKsuqX.jpeg

這我忘了
https://i.imgur.com/wr4fx4J.jpeg

小肌？
https://i.imgur.com/D09CAll.jpeg

這我不知道哈哈
https://i.imgur.com/lilHPmi.jpeg

這我也不知道
https://i.imgur.com/wvAh4vl.jpeg

車蝦好吃
https://i.imgur.com/E3aBL2U.jpeg

鮪魚赤身
https://i.imgur.com/XYhG0SR.jpeg

熟成過後的鮪魚，味道非常濃郁
https://i.imgur.com/OCWC2MW.jpeg

中腹
https://i.imgur.com/EeQoe0K.jpeg

大腹
https://i.imgur.com/LlMY5Rq.jpeg

紫海膽？
https://i.imgur.com/pt3evkQ.jpeg

鮭魚卵
https://i.imgur.com/mQlhvsp.jpeg

吃粗飽的鐵卷
https://i.imgur.com/Fmqq4qi.jpeg

濕濕糊糊的鰻魚
https://i.imgur.com/DAMBPNu.jpeg

雞蛋
https://i.imgur.com/olB3vZ8.jpeg

烤布蕾跟綠茶
https://i.imgur.com/G4VJyTX.jpeg
結果甜點上的綠茶跟我點的$18綠茶是一摸一樣的東西。

最後心得是，如果紐約的Ginza Onodora還有開的話我會去Onodora而不是來這裡。整體用
餐體驗非常的緊湊迅速，在不到兩小時的時間內結束20貫壽司跟甜點。而且吃鰻魚的時候
，下一個時段的客人就已經在後面坐著等了，可以感覺有在拼翻桌率。餐廳的侍酒師時不
時就會上來推銷酒，感覺不是很好。不過負責的師傅非常好聊，還給我科普了一些小知識
試了一些食材。可以感覺出來跟Ginza Onodora那種傳統日式風格的服務還是有蠻大的差
別，Nakazawa就是給一種西式fine dining的氛圍。大概就是這些吧
https://i.imgur.com/6kVRANU.jpeg

"
876,[食記] 桃園。雄越牛肉河粉/牛肉牛丸,7002,"   餐廳名稱：雄越牛肉河粉
   消費時間：2024年/8月
   地址：桃園市桃園區民生路572號
   電話：03-3333435
   營業時間：10:30-21:30

圖文版：https://iamlarle.blogspot.com/2024/09/blog-post_7.html

    因「越饗」食記推文得知這家小店，不知是否主攻外帶市
場，未見內用客潮。

    餐點以河粉為大宗，也有些飯類跟小點。板友推薦酸辣牛
肉河粉，只是為做比較，還是選了較豐富的火車頭河粉。

酸辣火車頭河粉 160元

https://i.imgur.com/DUigjRz.jpeg

    湯頭酸辣夠勁，喝來很過癮，邊發汗邊一直舀入口。河粉
彈牙。配料主要為牛肉片、牛肚、牛腱及牛肉丸，其它則為豆
芽菜及番茄切塊等。牛肉片和牛肚都走嚼勁路線；牛腱煮得夠
軟，但肉質有些老柴；牛肉丸只找到一個切塊，彈鮮一般。

越式炸春捲 70元

https://i.imgur.com/5l3B8yW.jpeg

    炸春捲不大推薦。外層酥脆度有，然而預期餡料的芋頭香
或豬肉香都欠缺，反而是紅蘿蔔絲和冬粉的存在感比較明顯。
整體滋味淡，沾醬提味效果也不足。

    以個人喜好來說，酸辣河粉的湯頭及河粉還不錯，配料品
質一般，價格硬是比之前吃的「越饗」、「法越」或是「ADAM
 QUY」便宜了近百元。有機會再來嚐嚐這裡的其它餐點。


"
